order_id,customer_id,sku,quantity,unit_price,order_date,channel,sales_amount,category,cost,active,name,country,segment,margin_amount,year_month
O000994,C0156,SKU0037,16,63.86,2025-08-28,ecommerce,1021.76,Gift Box,20.7,0,Lucía Reyes,UK,Corporate,690.56,2025-08
O001261,C0090,SKU0036,1,42.74,2025-03-14,wholesale,42.74,,6.94,1,Diego Torres,Mexico,Distributor,35.800000000000004,2025-03
O000923,C0132,SKU0048,26,63.82,2024-01-28,wholesale,1659.32,Gift Box,20.04,1,Ana Pérez,Netherlands,Wholesale,1138.28,2024-01
O000018,C0022,SKU0027,36,77.05,2025-11-06,ecommerce,2773.7999999999997,Seasonal,16.9,1,Diego Vargas,Spain,Distributor,2165.4,2025-11
O000777,C0149,SKU0006,12,62.5,2024-01-08,retail,750.0,Gift Box,11.69,1,Miguel Vargas,Mexico,Retail,609.72,2024-01
O000466,C0102,SKU0016,41,15.63,2024-02-01,ecommerce,640.83,Standard,21.82,1,Miguel Silva,USA,Corporate,-253.79,2024-02
O001332,C0161,SKU0007,25,37.61,2024-11-28,wholesale,940.25,Seasonal,10.88,1,Ana Herrera,Chile,Corporate,668.2499999999999,2024-11
O000493,C0057,SKU0053,11,13.17,2024-06-24,export,144.87,Gift Box,6.51,1,María Sánchez,Netherlands,E-commerce,73.26,2024-06
O000787,C0131,SKU0011,28,58.4,2024-10-03,ecommerce,1635.2,Luxury,23.93,1,Andrés Silva,Netherlands,Distributor,965.16,2024-10
O000848,C0170,SKU0015,5,17.17,2024-02-24,wholesale,85.85000000000001,Standard,15.24,1,Camila Ramírez,Ecuador,E-commerce,9.650000000000007,2024-02
O000843,C0079,SKU0056,4,13.06,2025-04-12,ecommerce,52.24,Seasonal,17.82,1,Camila Herrera,Netherlands,Retail,-19.04,2025-04
O000884,C0024,SKU0042,3,60.1,2025-08-11,retail,180.3,Gift Box,16.94,1,Fernando Vargas,Chile,Wholesale,129.48,2025-08
O000749,C0115,SKU0050,38,67.62,2025-10-18,retail,2569.5600000000004,Standard,14.34,1,Jorge Flores,Netherlands,Wholesale,2024.64,2025-10
O001455,C0109,SKU0032,40,64.38,2024-10-03,wholesale,2575.2,Premium,6.89,1,Miguel Morales,Germany,Wholesale,2299.6,2024-10
O000583,C0030,SKU0019,8,37.28,2025-11-23,ecommerce,298.24,Luxury,15.19,1,Miguel Pérez,Germany,Retail,176.72000000000003,2025-11
O000795,C0018,SKU0051,1,23.58,2024-02-05,retail,23.58,Premium,16.59,0,Daniela Reyes,USA,Retail,6.989999999999998,2024-02
O000034,C0200,SKU0042,26,15.82,2024-03-29,wholesale,411.32,Gift Box,16.94,1,Jorge Rojas,Chile,Wholesale,-29.120000000000026,2024-03
O001227,C0162,SKU0028,28,18.7,2025-04-05,wholesale,523.6,Gift Box,6.0,1,Lucía Sánchez,UK,Corporate,355.59999999999997,2025-04
O000331,C0135,SKU0059,20,10.24,2025-06-24,ecommerce,204.8,Luxury,18.1,1,Fernando Gómez,France,Distributor,-157.20000000000002,2025-06
O001097,C0042,SKU0001,31,71.62,2024-09-04,retail,2220.2200000000003,Gift Box,6.94,1,Lucía Flores,France,Distributor,2005.0800000000002,2024-09
O000362,C0078,SKU0010,34,51.48,2025-06-18,export,1750.32,Seasonal,10.23,1,Carlos Sánchez,Canada,,1402.5,2025-06
O001334,C0179,SKU0014,5,20.88,2025-08-13,retail,104.39999999999999,Premium,10.9,1,Valentina Vargas,Chile,Wholesale,49.89999999999999,2025-08
O000355,C0088,SKU0004,39,58.79,2025-02-11,retail,2292.81,Seasonal,8.88,1,Carlos Sánchez,Spain,Distributor,1946.4899999999998,2025-02
O000231,C0087,SKU0030,10,39.06,2025-01-21,ecommerce,390.6,Standard,5.77,1,Diego Pérez,Ecuador,Retail,332.9000000000001,2025-01
O001357,C0112,SKU0035,25,63.83,2025-02-19,retail,1595.75,Luxury,16.47,1,María Ortiz,France,E-commerce,1184.0,2025-02
O000742,C0076,SKU0054,33,12.84,2025-03-10,ecommerce,423.71999999999997,Standard,6.46,1,Lucía Vargas,Germany,Distributor,210.54,2025-03
O001054,C0166,SKU0013,7,78.56,2024-12-08,wholesale,549.9200000000001,Luxury,14.1,1,Andrés Torres,,Distributor,451.22,2024-12
O001204,C0034,SKU0018,25,36.82,2025-03-22,retail,920.5,Luxury,20.89,0,Luis Gómez,Netherlands,E-commerce,398.25,2025-03
O000800,C0094,SKU0022,49,13.39,2024-07-04,ecommerce,656.11,Gift Box,19.43,1,Miguel Rojas,Spain,Wholesale,-295.96,2024-07
O000342,C0189,SKU0026,34,28.9,2024-03-05,wholesale,982.5999999999999,Standard,6.77,1,Daniela Silva,Canada,Corporate,752.42,2024-03
O001310,C0056,SKU0048,6,11.32,2025-09-02,wholesale,67.92,Gift Box,20.04,1,Diego Gómez,Ecuador,Retail,-52.31999999999999,2025-09
O000357,C0153,SKU0029,28,28.4,2024-03-31,ecommerce,795.1999999999999,Standard,19.24,0,Miguel Sánchez,Chile,Wholesale,256.48,2024-03
O000929,C0120,SKU0047,12,20.98,2024-09-07,ecommerce,251.76,Luxury,14.98,0,Daniela Castro,USA,E-commerce,72.0,2024-09
O000811,C0043,SKU0031,8,33.22,2026-01-13,wholesale,265.76,Standard,23.65,0,Jorge Ramírez,France,Retail,76.56,2026-01
O001085,C0160,SKU0055,42,13.69,2024-05-24,wholesale,574.98,Premium,5.84,1,Paula Gómez,France,E-commerce,329.7,2024-05
O001039,C0059,SKU0053,15,30.83,2024-02-25,wholesale,462.45,Gift Box,6.51,1,Miguel Ortiz,France,Retail,364.8,2024-02
O000437,C0025,SKU0046,33,73.52,2025-03-24,retail,2426.16,Seasonal,13.79,1,Luis Rojas,France,E-commerce,1971.09,2025-03
O000094,C0114,SKU0046,19,36.11,2025-09-29,retail,686.09,Seasonal,13.79,1,Jorge Herrera,Germany,Wholesale,424.08,2025-09
O001124,C0135,SKU0018,36,17.79,2024-08-04,wholesale,640.4399999999999,Luxury,20.89,0,Fernando Gómez,France,Distributor,-111.60000000000005,2024-08
O000288,C0142,SKU0019,2,14.12,2025-05-29,export,28.24,Luxury,15.19,1,Lucía Silva,Canada,Wholesale,-2.1400000000000006,2025-05
O000738,C0156,SKU0004,13,78.29,2025-07-11,ecommerce,1017.7700000000001,Seasonal,8.88,1,Lucía Reyes,UK,Corporate,902.3300000000002,2025-07
O000308,C0107,SKU0006,48,9.12,2024-01-04,wholesale,437.76,Gift Box,11.69,1,Lucía Reyes,France,Wholesale,-123.36000000000001,2024-01
O001418,C0003,SKU0032,28,16.68,2025-02-23,ecommerce,467.03999999999996,Premium,6.89,1,Sofía Mendoza,UK,Distributor,274.12,2025-02
O001241,C0022,SKU0019,43,25.04,2025-10-30,ecommerce,1076.72,Luxury,15.19,1,Diego Vargas,Spain,Distributor,423.55,2025-10
O000664,C0022,SKU0016,43,73.35,2025-09-29,export,3154.0499999999997,Standard,21.82,1,Diego Vargas,Spain,Distributor,2215.79,2025-09
O000162,C0158,SKU0052,47,30.87,2025-08-08,ecommerce,1450.89,Standard,23.56,1,Diego Ramírez,Netherlands,Corporate,343.5700000000001,2025-08
O001304,C0064,SKU0018,37,21.5,2024-11-13,retail,795.5,Luxury,20.89,0,Paula Castro,Chile,Corporate,22.56999999999998,2024-11
O000915,C0163,SKU0021,27,35.04,2025-02-11,retail,946.0799999999999,Luxury,6.94,1,Diego Morales,Germany,Wholesale,758.6999999999999,2025-02
O001308,C0132,SKU0044,4,39.45,2025-07-24,ecommerce,157.8,Standard,15.86,1,Ana Pérez,Netherlands,Wholesale,94.36000000000001,2025-07
O000789,C0049,SKU0017,28,33.59,2025-08-08,export,940.5200000000001,Gift Box,17.7,1,Paula Vargas,UK,E-commerce,444.92000000000013,2025-08
O000113,C0194,SKU0048,37,8.29,2024-02-01,wholesale,306.72999999999996,Gift Box,20.04,1,Jorge Herrera,Spain,Distributor,-434.75,2024-02
O000527,C0010,SKU0008,33,59.93,2025-07-20,wholesale,1977.69,Gift Box,11.97,0,Lucía Silva,Ecuador,E-commerce,1582.68,2025-07
O000110,C0034,SKU0033,18,44.09,2024-03-01,ecommerce,793.6200000000001,Standard,24.14,1,Luis Gómez,Netherlands,E-commerce,359.1,2024-03
O001091,C0130,SKU0020,2,78.65,2024-12-19,ecommerce,157.3,Gift Box,17.29,1,Fernando Castro,UK,Distributor,122.72000000000001,2024-12
O000536,C0027,SKU0042,15,42.56,2025-06-26,export,638.4000000000001,Gift Box,16.94,1,Camila Ramírez,,Corporate,384.3,2025-06
O000189,C0187,SKU0025,25,20.31,2024-01-07,wholesale,507.74999999999994,Luxury,22.08,0,Lucía Flores,USA,Retail,-44.249999999999986,2024-01
O001096,C0154,SKU0031,18,54.35,2024-03-10,ecommerce,978.3000000000001,Standard,23.65,0,Lucía Vargas,,Distributor,552.6,2024-03
O000709,C0148,SKU0043,16,66.05,2024-05-01,ecommerce,1056.8,Standard,7.6,1,Valentina Sánchez,Canada,Corporate,935.1999999999999,2024-05
O000454,C0034,SKU0019,9,23.1,2025-12-28,retail,207.9,Luxury,15.19,1,Luis Gómez,Netherlands,E-commerce,71.19000000000001,2025-12
O000406,C0114,SKU0049,21,17.61,2025-02-07,retail,369.81,Luxury,20.78,1,Jorge Herrera,Germany,Wholesale,-66.57000000000004,2025-02
O001032,C0181,SKU0032,28,60.8,2025-07-07,retail,1702.3999999999999,Premium,6.89,1,Andrés Ortiz,Chile,Retail,1509.48,2025-07
O001477,C0132,SKU0043,17,52.73,2024-12-27,export,896.41,Standard,7.6,1,Ana Pérez,Netherlands,Wholesale,767.2099999999999,2024-12
O001498,C0135,SKU0051,1,8.5,2024-09-01,ecommerce,8.5,Premium,16.59,0,Fernando Gómez,France,Distributor,-8.09,2024-09
O000730,C0053,SKU0031,32,32.08,2025-10-31,ecommerce,1026.56,Standard,23.65,0,Miguel Ramírez,Spain,Retail,269.76,2025-10
O000683,C0165,SKU0045,41,48.0,2025-02-09,export,1968.0,Premium,16.02,0,Daniela Ortiz,Germany,,1311.18,2025-02
O001186,C0020,SKU0027,18,13.58,2025-07-21,wholesale,244.44,Seasonal,16.9,1,Luis Vargas,Germany,Corporate,-59.75999999999998,2025-07
O001004,C0143,SKU0054,6,42.48,2025-12-04,wholesale,254.88,Standard,6.46,1,Andrés Herrera,Canada,E-commerce,216.11999999999998,2025-12
O001380,C0156,SKU0010,49,58.1,2024-03-06,export,2846.9,Seasonal,10.23,1,Lucía Reyes,UK,Corporate,2345.63,2024-03
O001402,C0036,SKU0060,18,57.82,2026-01-13,retail,1040.76,Gift Box,11.01,1,Ana Castro,Ecuador,E-commerce,842.58,2026-01
O000184,C0193,SKU0041,34,31.19,2025-11-30,ecommerce,1060.46,Standard,6.0,0,Camila Sánchez,UK,Wholesale,856.46,2025-11
O000950,C0122,SKU0036,1,71.21,2024-05-04,ecommerce,71.21,,6.94,1,Andrés Rojas,UK,Retail,64.27,2024-05
O001323,C0104,SKU0005,3,9.15,2024-08-22,wholesale,27.450000000000003,Standard,11.72,1,Carlos Ortiz,Ecuador,Corporate,-7.710000000000001,2024-08
O000650,C0004,SKU0046,9,10.41,2025-02-12,retail,93.69,Seasonal,13.79,1,Carlos Torres,Germany,E-commerce,-30.41999999999999,2025-02
O001055,C0147,SKU0022,46,26.16,2024-08-08,ecommerce,1203.36,Gift Box,19.43,1,Ana Silva,,Corporate,309.58000000000004,2024-08
O000371,C0114,SKU0058,24,32.75,2024-09-19,export,786.0,Luxury,20.26,1,Jorge Herrera,Germany,Wholesale,299.76,2024-09
O000697,C0150,SKU0042,9,43.51,2024-01-27,export,391.59,Gift Box,16.94,1,Diego Vargas,Ecuador,Retail,239.12999999999997,2024-01
O000858,C0124,SKU0012,33,21.17,2025-10-06,export,698.61,Standard,23.24,1,Carlos Castro,Germany,Corporate,-68.30999999999989,2025-10
O001024,C0070,SKU0017,2,39.05,2025-04-26,ecommerce,78.1,Gift Box,17.7,1,Andrés Reyes,Germany,Distributor,42.699999999999996,2025-04
O001067,C0188,SKU0058,9,58.67,2024-10-02,export,528.03,Luxury,20.26,1,Jorge Ortiz,Spain,Corporate,345.68999999999994,2024-10
O000279,C0041,SKU0036,16,77.21,2024-06-30,export,1235.36,,6.94,1,Ana Reyes,USA,Retail,1124.32,2024-06
O000269,C0199,SKU0021,8,31.54,2025-05-10,wholesale,252.32,Luxury,6.94,1,Andrés Ortiz,Spain,Wholesale,196.79999999999998,2025-05
O001314,C0011,SKU0051,32,37.42,2025-11-11,retail,1197.44,Premium,16.59,0,María Pérez,Netherlands,Wholesale,666.5600000000001,2025-11
O000257,C0103,SKU0050,44,22.42,2026-01-04,retail,986.48,Standard,14.34,1,Ana Sánchez,Mexico,Retail,355.5200000000001,2026-01
O000213,C0026,SKU0058,36,19.02,2025-09-03,ecommerce,684.72,Luxury,20.26,1,Andrés Morales,UK,Wholesale,-44.64000000000007,2025-09
O000260,C0081,SKU0017,1,40.45,2026-01-20,ecommerce,40.45,Gift Box,17.7,1,María Silva,Chile,Wholesale,22.750000000000004,2026-01
O000574,C0055,SKU0039,19,28.25,2025-10-13,retail,536.75,,9.32,1,Lucía Herrera,Germany,E-commerce,359.67,2025-10
O001099,C0151,SKU0032,36,43.77,2024-04-10,ecommerce,1575.72,Premium,6.89,1,Fernando Mendoza,Mexico,Distributor,1327.68,2024-04
O001218,C0182,SKU0041,6,65.14,2024-09-13,ecommerce,390.84000000000003,Standard,6.0,0,Camila Reyes,USA,Corporate,354.84000000000003,2024-09
O000236,C0134,SKU0032,21,59.09,2025-02-25,ecommerce,1240.89,Premium,6.89,1,Camila Castro,Netherlands,Corporate,1096.2,2025-02
O000353,C0044,SKU0045,14,44.6,2025-08-13,ecommerce,624.4,Premium,16.02,0,Sofía Ortiz,Spain,E-commerce,400.12,2025-08
O001340,C0181,SKU0024,26,57.12,2025-09-19,wholesale,1485.12,Seasonal,18.59,1,Andrés Ortiz,Chile,Retail,1001.78,2025-09
O001222,C0152,SKU0046,17,48.82,2025-10-01,ecommerce,829.94,Seasonal,13.79,1,Carlos Rojas,Canada,Retail,595.51,2025-10
O000783,C0027,SKU0007,14,11.03,2024-02-21,ecommerce,154.42,Seasonal,10.88,1,Camila Ramírez,,Corporate,2.09999999999998,2024-02
O000022,C0124,SKU0040,4,74.16,2025-01-18,ecommerce,296.64,Standard,16.39,1,Carlos Castro,Germany,Corporate,231.07999999999998,2025-01
O001068,C0143,SKU0055,24,79.29,2025-12-23,retail,1902.96,Premium,5.84,1,Andrés Herrera,Canada,E-commerce,1762.8000000000002,2025-12
O000958,C0045,SKU0052,40,68.64,2024-01-23,ecommerce,2745.6,Standard,23.56,1,María Flores,Ecuador,E-commerce,1803.1999999999998,2024-01
O000660,C0111,SKU0025,40,39.54,2024-08-12,wholesale,1581.6,Luxury,22.08,0,Paula Pérez,Canada,E-commerce,698.4000000000001,2024-08
O000916,C0184,SKU0040,38,71.0,2025-02-08,ecommerce,2698.0,Standard,16.39,1,Luis Rojas,UK,Wholesale,2075.18,2025-02
O001239,C0002,SKU0032,14,73.96,2024-11-01,wholesale,1035.4399999999998,Premium,6.89,1,Andrés Castro,France,Corporate,938.9799999999999,2024-11
O001359,C0185,SKU0018,14,60.66,2025-03-23,export,849.24,Luxury,20.89,0,María Vargas,Germany,Retail,556.78,2025-03
O000771,C0035,SKU0035,31,66.82,2024-09-22,export,2071.4199999999996,Luxury,16.47,1,Valentina Pérez,Mexico,Distributor,1560.85,2024-09
O001416,C0191,SKU0042,34,57.14,2025-03-07,retail,1942.76,Gift Box,16.94,1,Fernando Ortiz,UK,E-commerce,1366.8000000000002,2025-03
O001149,C0193,SKU0044,43,8.07,2024-12-01,ecommerce,347.01,Standard,15.86,1,Camila Sánchez,UK,Wholesale,-334.96999999999997,2024-12
O000906,C0105,SKU0035,20,19.3,2024-07-05,wholesale,386.0,Luxury,16.47,1,Sofía Castro,France,Distributor,56.60000000000004,2024-07
O000997,C0160,SKU0012,47,46.42,2024-02-11,wholesale,2181.7400000000002,Standard,23.24,1,Paula Gómez,France,E-commerce,1089.4600000000003,2024-02
O001115,C0090,SKU0034,7,23.68,2025-11-26,ecommerce,165.76,Gift Box,6.94,1,Diego Torres,Mexico,Distributor,117.17999999999999,2025-11
O000790,C0185,SKU0003,3,52.32,2024-04-09,wholesale,156.96,Seasonal,12.75,0,María Vargas,Germany,Retail,118.71000000000001,2024-04
O001322,C0032,SKU0045,45,38.82,2024-04-26,retail,1746.9,Premium,16.02,0,Lucía Rojas,Canada,Corporate,1026.0,2024-04
O000350,C0109,SKU0026,42,54.99,2026-01-31,export,2309.58,Standard,6.77,1,Miguel Morales,Germany,Wholesale,2025.24,2026-01
O000700,C0190,SKU0044,42,47.77,2025-01-31,wholesale,2006.3400000000001,Standard,15.86,1,Carlos Mendoza,Spain,Retail,1340.2200000000003,2025-01
O000129,C0021,SKU0018,29,27.98,2024-05-28,ecommerce,811.42,Luxury,20.89,0,Paula Silva,Netherlands,Retail,205.60999999999999,2024-05
O000828,C0045,SKU0034,4,67.35,2025-01-12,retail,269.4,Gift Box,6.94,1,María Flores,Ecuador,E-commerce,241.64,2025-01
O000085,C0161,SKU0006,38,26.48,2025-05-29,ecommerce,1006.24,Gift Box,11.69,1,Ana Herrera,Chile,Corporate,562.02,2025-05
O001203,C0194,SKU0050,35,56.14,2024-12-17,wholesale,1964.9,Standard,14.34,1,Jorge Herrera,Spain,Distributor,1463.0,2024-12
O000333,C0026,SKU0052,20,47.24,2024-12-08,ecommerce,944.8000000000001,Standard,23.56,1,Andrés Morales,UK,Wholesale,473.6000000000001,2024-12
O000497,C0161,SKU0051,46,79.73,2024-08-08,retail,3667.5800000000004,Premium,16.59,0,Ana Herrera,Chile,Corporate,2904.44,2024-08
O000737,C0156,SKU0057,34,26.42,2025-05-12,ecommerce,898.2800000000001,Luxury,12.79,1,Lucía Reyes,UK,Corporate,463.4200000000001,2025-05
O001016,C0129,SKU0003,48,62.45,2024-02-17,retail,2997.6000000000004,Seasonal,12.75,0,Lucía Ortiz,Netherlands,Retail,2385.6000000000004,2024-02
O000489,C0004,SKU0052,48,39.75,2026-01-14,ecommerce,1908.0,Standard,23.56,1,Carlos Torres,Germany,E-commerce,777.1200000000001,2026-01
O000756,C0042,SKU0028,8,22.1,2025-07-20,export,176.8,Gift Box,6.0,1,Lucía Flores,France,Distributor,128.8,2025-07
O001400,C0083,SKU0053,2,39.83,2025-10-28,ecommerce,79.66,Gift Box,6.51,1,Jorge Pérez,USA,E-commerce,66.64,2025-10
O001337,C0110,SKU0042,49,73.45,2024-09-14,ecommerce,3599.05,Gift Box,16.94,1,Valentina Torres,France,Retail,2768.9900000000002,2024-09
O001147,C0008,SKU0029,10,23.91,2025-01-30,wholesale,239.1,Standard,19.24,0,Diego Gómez,UK,Corporate,46.70000000000002,2025-01
O000008,C0123,SKU0018,11,37.81,2024-11-24,ecommerce,415.91,Luxury,20.89,0,Lucía Vargas,UK,E-commerce,186.12,2024-11
O001494,C0031,SKU0035,25,53.58,2024-04-12,ecommerce,1339.5,Luxury,16.47,1,Camila Pérez,Germany,Distributor,927.75,2024-04
O001224,C0170,SKU0002,25,32.82,2024-04-15,wholesale,820.5,Seasonal,14.04,1,Camila Ramírez,Ecuador,E-commerce,469.5,2024-04
O000463,C0107,SKU0034,46,50.72,2025-07-17,wholesale,2333.12,Gift Box,6.94,1,Lucía Reyes,France,Wholesale,2013.88,2025-07
O000619,C0141,SKU0013,41,67.6,2024-04-04,retail,2771.6,Luxury,14.1,1,Diego Rojas,Chile,E-commerce,2193.4999999999995,2024-04
O001002,C0192,SKU0056,15,27.54,2024-06-10,wholesale,413.09999999999997,Seasonal,17.82,1,Miguel Flores,UK,Retail,145.79999999999998,2024-06
O000412,C0126,SKU0016,47,34.95,2025-05-12,wholesale,1642.65,Standard,21.82,1,Diego Pérez,Netherlands,Wholesale,617.1100000000001,2025-05
O000103,C0195,SKU0059,40,79.83,2025-05-11,wholesale,3193.2,Luxury,18.1,1,Luis Silva,Chile,E-commerce,2469.2,2025-05
O001252,C0106,SKU0050,7,13.15,2024-07-25,ecommerce,92.05,Standard,14.34,1,Fernando Torres,France,Retail,-8.329999999999997,2024-07
O000944,C0061,SKU0014,8,67.67,2025-12-26,ecommerce,541.36,Premium,10.9,1,Camila Ramírez,Chile,E-commerce,454.16,2025-12
O000720,C0136,SKU0015,48,40.35,2025-10-16,export,1936.8000000000002,Standard,15.24,1,Andrés Vargas,Spain,Corporate,1205.28,2025-10
O000048,C0035,SKU0017,22,71.99,2024-08-27,ecommerce,1583.78,Gift Box,17.7,1,Valentina Pérez,Mexico,Distributor,1194.3799999999999,2024-08
O001362,C0072,SKU0029,20,14.25,2025-07-27,ecommerce,285.0,Standard,19.24,0,Carlos Sánchez,USA,Retail,-99.79999999999997,2025-07
O000186,C0172,SKU0016,32,28.03,2025-04-25,wholesale,896.96,Standard,21.82,1,Fernando Rojas,Ecuador,E-commerce,198.72000000000003,2025-04
O000172,C0055,SKU0019,40,25.31,2025-10-09,retail,1012.4,Luxury,15.19,1,Lucía Herrera,Germany,E-commerce,404.79999999999995,2025-10
O000530,C0092,SKU0048,6,30.67,2025-12-09,wholesale,184.02,Gift Box,20.04,1,Camila Reyes,Mexico,,63.780000000000015,2025-12
O000797,C0194,SKU0021,30,51.54,2024-01-19,wholesale,1546.2,Luxury,6.94,1,Jorge Herrera,Spain,Distributor,1338.0,2024-01
O000969,C0164,SKU0023,23,37.86,2026-01-09,ecommerce,870.78,Standard,8.25,1,Camila Mendoza,Germany,Corporate,681.03,2026-01
O000803,C0035,SKU0019,14,37.01,2024-12-26,retail,518.14,Luxury,15.19,1,Valentina Pérez,Mexico,Distributor,305.48,2024-12
O000062,C0117,SKU0015,3,29.06,2025-04-02,retail,87.17999999999999,Standard,15.24,1,Lucía Torres,Ecuador,E-commerce,41.459999999999994,2025-04
O000625,C0108,SKU0006,43,70.29,2025-08-14,retail,3022.4700000000003,Gift Box,11.69,1,Sofía Pérez,UK,Distributor,2519.8,2025-08
O000503,C0181,SKU0040,43,9.02,2024-03-25,ecommerce,387.85999999999996,Standard,16.39,1,Andrés Ortiz,Chile,Retail,-316.91,2024-03
O001188,C0001,SKU0021,26,75.98,2025-08-05,ecommerce,1975.48,Luxury,6.94,1,Diego Vargas,Ecuador,Wholesale,1795.0400000000002,2025-08
O001443,C0133,SKU0002,36,19.07,2025-07-29,wholesale,686.52,Seasonal,14.04,1,Luis Silva,Ecuador,Wholesale,181.08000000000004,2025-07
O000286,C0009,SKU0032,11,62.58,2024-03-24,ecommerce,688.38,Premium,6.89,1,Miguel Sánchez,Canada,Wholesale,612.5899999999999,2024-03
O000195,C0024,SKU0040,10,76.56,2025-04-08,wholesale,765.6,Standard,16.39,1,Fernando Vargas,Chile,Wholesale,601.7,2025-04
O001475,C0190,SKU0054,14,30.91,2024-09-16,retail,432.74,Standard,6.46,1,Carlos Mendoza,Spain,Retail,342.3,2024-09
O000692,C0060,SKU0035,27,74.15,2024-11-15,wholesale,2002.0500000000002,Luxury,16.47,1,Paula Vargas,UK,Distributor,1557.3600000000001,2024-11
O000933,C0020,SKU0051,49,35.31,2024-12-10,ecommerce,1730.19,Premium,16.59,0,Luis Vargas,Germany,Corporate,917.2800000000001,2024-12
O000558,C0106,SKU0037,37,76.37,2025-03-09,ecommerce,2825.69,Gift Box,20.7,0,Fernando Torres,France,Retail,2059.79,2025-03
O001027,C0026,SKU0036,5,25.66,2024-04-26,export,128.3,,6.94,1,Andrés Morales,UK,Wholesale,93.6,2024-04
O000485,C0123,SKU0025,37,18.04,2025-11-15,wholesale,667.48,Luxury,22.08,0,Lucía Vargas,UK,E-commerce,-149.47999999999996,2025-11
O001156,C0186,SKU0001,1,30.32,2025-10-28,export,30.32,Gift Box,6.94,1,Carlos Ramírez,Germany,Retail,23.38,2025-10
O000815,C0128,SKU0037,17,32.79,2024-02-13,retail,557.43,Gift Box,20.7,0,Jorge Vargas,France,Retail,205.53,2024-02
O000774,C0083,SKU0042,47,38.45,2025-03-18,wholesale,1807.15,Gift Box,16.94,1,Jorge Pérez,USA,E-commerce,1010.97,2025-03
O001391,C0139,SKU0011,22,32.5,2025-10-12,retail,715.0,Luxury,23.93,1,Andrés Herrera,Spain,Wholesale,188.54000000000002,2025-10
O001349,C0029,SKU0037,4,38.6,2025-02-25,export,154.4,Gift Box,20.7,0,María Pérez,Netherlands,Distributor,71.60000000000001,2025-02
O000399,C0072,SKU0023,7,55.76,2024-10-21,wholesale,390.32,Standard,8.25,1,Carlos Sánchez,USA,Retail,332.57,2024-10
O001248,C0187,SKU0012,35,23.08,2024-04-15,retail,807.8,Standard,23.24,1,Lucía Flores,USA,Retail,-5.600000000000005,2024-04
O000418,C0124,SKU0057,39,44.81,2024-09-02,ecommerce,1747.5900000000001,Luxury,12.79,1,Carlos Castro,Germany,Corporate,1248.7800000000002,2024-09
O000732,C0086,SKU0060,10,23.73,2024-10-15,retail,237.3,Gift Box,11.01,1,Jorge Castro,France,Corporate,127.2,2024-10
O000520,C0075,SKU0023,12,74.94,2024-07-03,wholesale,899.28,Standard,8.25,1,Luis Ramírez,UK,Distributor,800.28,2024-07
O000128,C0120,SKU0059,17,52.77,2024-08-10,retail,897.09,Luxury,18.1,1,Daniela Castro,USA,E-commerce,589.39,2024-08
O001140,C0149,SKU0045,27,31.47,2024-07-13,retail,849.6899999999999,Premium,16.02,0,Miguel Vargas,Mexico,Retail,417.15,2024-07
O000728,C0193,SKU0030,17,21.08,2025-07-12,retail,358.35999999999996,Standard,5.77,1,Camila Sánchez,UK,Wholesale,260.27,2025-07
O000170,C0114,SKU0012,11,72.08,2025-03-23,ecommerce,792.88,Standard,23.24,1,Jorge Herrera,Germany,Wholesale,537.24,2025-03
O000120,C0152,SKU0028,4,52.28,2024-05-17,retail,209.12,Gift Box,6.0,1,Carlos Rojas,Canada,Retail,185.12,2024-05
